season	player_id	player	birth_year	pos	age	experience	lg	tm	g	mp	fg_per_36_min	fga_per_36_min	fg_percent	avg_dist_fga	percent_fga_from_x2p_range	percent_fga_from_x0_3_range	percent_fga_from_x3_10_range	percent_fga_from_x10_16_range	percent_fga_from_x16_3p_range	percent_fga_from_x3p_range	fg_percent_from_x2p_range	fg_percent_from_x0_3_range	fg_percent_from_x3_10_range	fg_percent_from_x10_16_range	fg_percent_from_x16_3p_range	fg_percent_from_x3p_range	percent_assisted_x2p_fg	percent_assisted_x3p_fg	percent_dunks_of_fga	num_of_dunks	percent_corner_3s_of_3pa	corner_3_point_percent
2014	3571	Andray Blatche	NA	PF	27	9	NBA	BRK	73	1618	7.1	15	0.476	10.2	0.92	0.393	0.16	0.102	0.264	0.08	0.494	0.66	0.389	0.377	0.354	0.278	0.539	0.933	0.061	38	0.259	0.357
2014	4064	Andre Drummond	NA	C	20	2	NBA	DET	81	2619	6.6	10.6	0.623	1.9	0.997	0.814	0.172	0.01	0.001	0.003	0.625	0.682	0.379	0.25	0	0	0.574	NA	0.256	183	0	NA
2014	3500	Andre Iguodala	NA	SF	30	10	NBA	GSW	63	2040	3.9	8.1	0.48	14.2	0.618	0.301	0.1	0.087	0.129	0.382	0.558	0.725	0.348	0.425	0.424	0.354	0.506	0.887	0.131	58	0.394	0.391
2014	3171	Andre Miller	NA	SG	37	15	NBA	TOT	58	982	3.9	8.5	0.459	9	0.909	0.368	0.307	0.117	0.117	0.091	0.452	0.576	0.338	0.37	0.444	0.524	0.189	0.909	0	0	0.143	1
2014	3573	Andrew Bogut	NA	C	29	9	NBA	GSW	67	1769	4.8	7.6	0.627	3.1	1	0.696	0.253	0.032	0.019	0	0.627	0.697	0.442	0.583	0.571	NA	0.715	NA	0.259	91	NA	NA
2014	4065	Andrew Nicholson	NA	PF	24	2	NBA	ORL	76	1174	5.5	12.9	0.429	14.5	0.788	0.131	0.24	0.09	0.326	0.212	0.459	0.727	0.386	0.368	0.431	0.315	0.586	0.964	0.019	8	0.91	0.321
2014	4145	Anthony Bennett	NA	PF	20	1	NBA	CLE	52	663	4.3	12.2	0.356	13.3	0.764	0.293	0.111	0.071	0.289	0.236	0.39	0.606	0.2	0.25	0.277	0.245	0.612	1	0.098	18	0.208	0.273
2014	4066	Anthony Davis	NA	PF	20	2	NBA	NOP	67	2358	8	15.3	0.519	8.3	0.991	0.396	0.207	0.18	0.208	0.009	0.522	0.704	0.409	0.431	0.368	0.222	0.667	1	0.159	146	0.667	0.333
2014	3796	Anthony Morrow	NA	SG	28	6	NBA	NOP	76	1426	6	13.1	0.458	16.8	0.625	0.085	0.15	0.179	0.212	0.375	0.462	0.591	0.487	0.462	0.391	0.451	0.653	0.932	0	0	0.385	0.467
2014	3798	Anthony Tolliver	NA	PF	28	6	NBA	CHA	64	1298	3.6	8.5	0.42	21.7	0.195	0.085	0.036	0.02	0.055	0.805	0.45	0.692	0.182	0.5	0.235	0.413	0.741	1	0.016	5	0.332	0.39
2014	4146	Archie Goodwin	NA	SG	19	1	NBA	PHO	52	533	5.1	11.3	0.455	8.5	0.784	0.545	0.168	0.048	0.024	0.216	0.542	0.626	0.357	0.25	0.5	0.139	0.38	1	0.096	15	0.361	0.154
2014	4068	Aron Baynes	NA	C	27	2	NBA	SAS	53	491	5.2	12	0.436	6.1	1	0.46	0.282	0.178	0.08	0	0.436	0.56	0.391	0.207	0.385	NA	0.648	NA	0.098	15	NA	NA
2014	3737	Arron Afflalo	NA	SG	28	7	NBA	ORL	73	2552	6.5	14.3	0.459	16.1	0.703	0.157	0.081	0.161	0.304	0.297	0.473	0.591	0.366	0.509	0.42	0.427	0.53	0.883	0.002	2	0.3	0.489
2014	4069	Austin Rivers	NA	PG	21	2	NBA	NOP	69	1339	5.2	12.7	0.405	9.8	0.791	0.386	0.291	0.055	0.059	0.209	0.416	0.536	0.319	0.231	0.286	0.364	0.218	0.972	0.015	7	0.222	0.409
2014	3918	Avery Bradley	NA	SG	23	4	NBA	BOS	60	1855	7	16	0.438	15.8	0.758	0.187	0.081	0.064	0.425	0.242	0.451	0.597	0.284	0.321	0.439	0.395	0.543	0.937	0.027	17	0.625	0.368
2014	4148	Ben McLemore	NA	SG	20	1	NBA	SAC	82	2187	4.2	11.2	0.376	16.6	0.563	0.214	0.109	0.041	0.2	0.437	0.419	0.607	0.216	0.393	0.331	0.32	0.619	0.947	0.066	34	0.269	0.425
2014	3984	Bismack Biyombo	NA	C	21	3	NBA	CHA	77	1072	3	4.8	0.611	3.4	1	0.66	0.243	0.083	0.014	0	0.611	0.737	0.371	0.417	0	NA	0.716	NA	0.257	37	NA	NA
2014	3920	Blake Griffin	NA	PF	24	4	NBA	LAC	80	2863	9	17.1	0.528	8.8	0.968	0.407	0.218	0.076	0.267	0.032	0.537	0.743	0.402	0.398	0.372	0.273	0.649	0.833	0.142	176	0.364	0.438
2014	3431	Boris Diaw	NA	PF	31	11	NBA	SAS	79	1974	5.5	10.6	0.521	10.8	0.807	0.324	0.267	0.066	0.15	0.193	0.549	0.686	0.523	0.421	0.356	0.402	0.584	1	0.009	4	0.188	0.333
2014	4072	Bradley Beal	NA	SG	20	2	NBA	WAS	73	2530	6.8	16.3	0.419	16.7	0.701	0.151	0.065	0.124	0.361	0.299	0.426	0.618	0.387	0.364	0.373	0.402	0.513	0.942	0.019	20	0.329	0.389
2014	3739	Brandan Wright	NA	C	26	6	NBA	DAL	58	1077	7.5	11.1	0.677	4	1	0.613	0.275	0.091	0.021	0	0.677	0.793	0.495	0.5	0.429	NA	0.875	NA	0.293	94	NA	NA
2014	3581	Brandon Bass	NA	PF	28	9	NBA	BOS	82	2266	5.6	11.5	0.486	9.3	0.992	0.348	0.171	0.233	0.24	0.008	0.487	0.603	0.29	0.562	0.385	0.333	0.603	0.5	0.11	75	0.333	0
2014	4149	Brandon Davies	NA	PF	22	1	NBA	PHI	51	575	3.4	8	0.422	7.5	0.922	0.461	0.227	0.094	0.141	0.078	0.441	0.576	0.379	0.25	0.222	0.2	0.731	1	0.07	8	0.1	0
2014	3861	Brandon Jennings	NA	PG	24	5	NBA	DET	80	2728	5.6	15	0.373	15.9	0.597	0.215	0.137	0.07	0.175	0.403	0.397	0.529	0.265	0.3	0.377	0.337	0.23	0.448	0.004	4	0.125	0.316
2014	3985	Brandon Knight	NA	PG	22	3	NBA	MIL	72	2400	6.9	16.4	0.422	13.7	0.69	0.3	0.128	0.069	0.193	0.31	0.466	0.567	0.371	0.373	0.403	0.325	0.296	0.645	0.008	7	0.098	0.333
2014	4073	Brian Roberts	NA	PG	28	2	NBA	NOP	72	1667	5.3	12.5	0.42	16.5	0.694	0.108	0.158	0.143	0.282	0.306	0.447	0.413	0.435	0.518	0.433	0.36	0.311	0.688	0	0	0.202	0.361
2014	3582	C.J. Miles	NA	SG	26	9	NBA	CLE	51	984	6.5	15	0.435	17.6	0.484	0.169	0.098	0.071	0.147	0.516	0.48	0.609	0.4	0.414	0.417	0.393	0.674	0.928	0.042	16	0.246	0.462
2014	3740	C.J. Watson	NA	PG	29	7	NBA	IND	63	1193	4.4	10.1	0.437	16.5	0.566	0.234	0.06	0.063	0.21	0.434	0.492	0.59	0.35	0.429	0.443	0.366	0.387	0.83	0	0	0.31	0.422
2014	3369	Carlos Boozer	NA	PF	32	12	NBA	CHI	76	2141	7.5	16.5	0.456	9.5	0.998	0.334	0.161	0.236	0.267	0.002	0.457	0.615	0.367	0.377	0.385	0	0.711	NA	0.016	16	0	NA
2014	3435	Carmelo Anthony	NA	PF	29	11	NBA	NYK	77	2982	9	19.8	0.452	15.2	0.747	0.191	0.078	0.199	0.279	0.253	0.469	0.589	0.32	0.443	0.447	0.402	0.292	0.713	0.022	34	0.08	0.364
2014	3370	Caron Butler	NA	SF	33	12	NBA	TOT	56	1419	5.4	13.7	0.394	19.4	0.539	0.07	0.041	0.122	0.306	0.461	0.395	0.474	0.318	0.394	0.388	0.394	0.565	0.939	0.004	2	0.305	0.395
2014	3802	Cartier Martin	NA	SF	29	6	NBA	TOT	59	870	4.6	10.9	0.42	18.5	0.428	0.155	0.061	0.068	0.144	0.572	0.46	0.634	0.188	0.444	0.395	0.391	0.827	0.949	0.011	3	0.344	0.365
2014	3802	Cartier Martin	NA	SF	29	6	NBA	ATL	53	822	4.6	11.2	0.414	18.5	0.43	0.16	0.063	0.066	0.141	0.57	0.455	0.634	0.188	0.471	0.361	0.384	0.82	0.946	0.012	3	0.322	0.34
2014	3987	Chandler Parsons	NA	SF	25	3	NBA	HOU	74	2783	6	12.8	0.472	12.6	0.644	0.333	0.183	0.064	0.064	0.356	0.528	0.644	0.42	0.429	0.333	0.37	0.527	0.946	0.061	53	0.214	0.427
2014	3583	Channing Frye	NA	PF	30	8	NBA	PHO	82	2312	5.2	12.1	0.432	19	0.445	0.117	0.093	0.068	0.166	0.555	0.509	0.615	0.458	0.547	0.45	0.37	0.477	0.981	0.024	17	0.095	0.293
2014	3307	Chris Andersen	NA	C	35	12	NBA	MIA	72	1396	4.6	7.1	0.644	4.2	0.956	0.789	0.08	0.018	0.069	0.044	0.662	0.747	0.182	0.4	0.316	0.25	0.707	1	0.291	78	0.25	0.333
2014	3436	Chris Bosh	NA	C	29	11	NBA	MIA	79	2531	7	13.6	0.516	13.4	0.771	0.28	0.106	0.109	0.276	0.229	0.569	0.712	0.495	0.481	0.487	0.339	0.773	0.959	0.073	65	0.239	0.365
2014	3585	Chris Paul	NA	PG	28	9	NBA	LAC	62	2171	6.7	14.4	0.467	15.1	0.756	0.125	0.153	0.255	0.222	0.244	0.498	0.706	0.481	0.459	0.44	0.368	0.152	0.487	0.001	1	0.099	0.429
2014	3587	Chuck Hayes	NA	C	30	9	NBA	TOT	61	754	2.7	6.2	0.431	4.8	0.992	0.438	0.523	0.031	0	0.008	0.434	0.561	0.353	0	NA	0	0.589	NA	0	0	0	NA
2014	4155	Cody Zeller	NA	C	21	1	NBA	CHA	82	1416	4.4	10.3	0.426	8.4	0.998	0.49	0.134	0.047	0.327	0.002	0.427	0.571	0.296	0.368	0.273	0	0.651	NA	0.114	41	0	NA
2014	3745	Corey Brewer	NA	SF	27	7	NBA	MIN	81	2609	5.4	11.1	0.481	10.3	0.739	0.467	0.129	0.052	0.09	0.261	0.552	0.679	0.365	0.31	0.301	0.28	0.675	0.949	0.116	86	0.602	0.307
2014	3992	Cory Joseph	NA	SG	22	3	NBA	SAS	68	936	4.8	10.2	0.475	11.6	0.857	0.298	0.177	0.121	0.26	0.143	0.502	0.658	0.404	0.313	0.478	0.316	0.395	1	0	0	0.605	0.391
2014	3804	Courtney Lee	NA	SG	28	6	NBA	TOT	79	1973	5.4	11.2	0.48	15.3	0.684	0.192	0.107	0.134	0.251	0.316	0.531	0.669	0.409	0.451	0.519	0.371	0.498	0.917	0.011	6	0.361	0.371
2014	3805	D.J. Augustin	NA	PG	26	6	NBA	TOT	71	1939	5.5	13.3	0.415	16.6	0.538	0.224	0.096	0.068	0.149	0.462	0.427	0.534	0.246	0.367	0.411	0.401	0.297	0.639	0	0	0.19	0.365
2014	3805	D.J. Augustin	NA	PG	26	6	NBA	CHI	61	1857	5.6	13.5	0.419	16.6	0.537	0.225	0.095	0.069	0.148	0.463	0.426	0.538	0.242	0.375	0.398	0.411	0.308	0.636	0	0	0.187	0.367
2014	4077	Damian Lillard	NA	PG	23	2	NBA	POR	82	2937	6.8	16	0.424	15.1	0.575	0.289	0.1	0.055	0.13	0.425	0.447	0.512	0.29	0.389	0.447	0.394	0.269	0.596	0.021	22	0.094	0.442
2014	3867	Danny Green	NA	SG	26	5	NBA	SAS	68	1651	4.8	11	0.432	19.2	0.37	0.125	0.079	0.063	0.103	0.63	0.46	0.698	0.45	0.219	0.327	0.415	0.709	0.917	0.008	4	0.333	0.358
2014	3868	Dante Cunningham	NA	PF	26	5	NBA	MIN	81	1635	5.2	11.2	0.464	13.9	0.99	0.226	0.075	0.108	0.582	0.01	0.468	0.704	0.421	0.436	0.392	0	0.847	NA	0.057	26	0	NA
2014	3809	Darrell Arthur	NA	SF	25	5	NBA	DEN	68	1161	5	12.7	0.395	15.8	0.844	0.146	0.076	0.095	0.527	0.156	0.399	0.517	0.226	0.333	0.403	0.375	0.841	1	0.027	9	0.234	0.333
2014	3869	Darren Collison	NA	PG	26	5	NBA	LAC	80	2069	5.6	12.1	0.467	14	0.728	0.275	0.089	0.138	0.225	0.272	0.501	0.649	0.323	0.448	0.423	0.376	0.344	0.901	0.01	7	0.386	0.479
2014	3590	David Lee	1983	PF	30	9	NBA	GSW	69	2288	8.1	15.4	0.523	5.7	0.999	0.466	0.355	0.078	0.1	0.001	0.523	0.67	0.408	0.39	0.357	0	0.682	NA	0.075	70	0	NA
2014	3442	David West	NA	PF	33	11	NBA	IND	80	2472	6.7	13.7	0.488	10.6	0.984	0.201	0.294	0.178	0.311	0.016	0.491	0.614	0.435	0.395	0.521	0.267	0.665	1	0.021	18	0.4	0
2014	3810	DeAndre Jordan	NA	C	25	6	NBA	LAC	82	2870	4.4	6.5	0.676	2.1	1	0.817	0.179	0.004	0	0	0.676	0.717	0.489	0.5	NA	NA	0.744	NA	0.536	245	NA	NA
2014	3871	DeJuan Blair	NA	PF	24	5	NBA	DAL	78	1214	6.2	11.7	0.534	5.1	0.995	0.481	0.387	0.115	0.013	0.005	0.537	0.64	0.474	0.333	0.4	0	0.733	NA	0.02	8	0	NA
2014	3872	DeMar DeRozan	NA	SG	24	5	NBA	TOR	79	3017	7.2	16.8	0.429	14.2	0.851	0.153	0.154	0.182	0.362	0.149	0.451	0.712	0.392	0.395	0.395	0.305	0.465	0.844	0.028	38	0.433	0.385
2014	3926	DeMarcus Cousins	NA	C	23	4	NBA	SAC	71	2298	9.3	18.7	0.496	7.9	0.994	0.359	0.324	0.088	0.223	0.006	0.499	0.673	0.389	0.39	0.423	0	0.533	NA	0.073	82	0	NA
2014	3873	DeMarre Carroll	NA	SF	27	5	NBA	ATL	73	2341	4.6	9.9	0.47	13.8	0.583	0.312	0.148	0.031	0.092	0.417	0.548	0.695	0.368	0.4	0.39	0.362	0.707	0.938	0.037	23	0.388	0.346
2014	2979	Derek Fisher	NA	SG	39	18	NBA	OKC	81	1428	3.6	9.1	0.391	20.5	0.366	0.064	0.078	0.061	0.163	0.634	0.402	0.478	0.25	0.409	0.441	0.384	0.623	0.739	0	0	0.262	0.267
2014	3592	Deron Williams	NA	PG	29	9	NBA	BRK	64	2059	5.6	12.5	0.45	15.9	0.626	0.177	0.149	0.088	0.211	0.374	0.5	0.646	0.374	0.365	0.523	0.366	0.29	0.765	0.006	4	0.172	0.391
2014	3928	Derrick Favors	NA	PF	22	4	NBA	UTA	73	2201	6.4	12.2	0.522	6.1	0.999	0.479	0.262	0.181	0.076	0.001	0.523	0.696	0.388	0.37	0.263	0	0.628	NA	0.114	77	0	NA
2014	4001	Derrick Williams	NA	SF-PF	22	3	NBA	TOT	78	1820	4.1	9.5	0.427	10.8	0.795	0.334	0.224	0.1	0.135	0.205	0.47	0.658	0.333	0.354	0.323	0.263	0.6	0.846	0.124	53	0.313	0.355
2014	4001	Derrick Williams	NA	SF	22	3	NBA	SAC	67	1658	4.1	9.3	0.437	10.6	0.804	0.329	0.236	0.098	0.138	0.196	0.474	0.674	0.337	0.357	0.322	0.286	0.589	0.833	0.133	50	0.321	0.407
2014	4081	Diante Garrett	NA	PG	25	2	NBA	UTA	71	1048	3.5	9.1	0.381	15.1	0.638	0.162	0.23	0.132	0.113	0.362	0.385	0.535	0.41	0.314	0.2	0.375	0.354	0.889	0	0	0.25	0.5
2014	4082	Dion Waiters	NA	SG	22	2	NBA	CLE	70	2072	7.5	17.3	0.433	14	0.748	0.284	0.074	0.099	0.292	0.252	0.455	0.525	0.288	0.449	0.431	0.368	0.355	0.87	0.035	29	0.204	0.373
2014	3116	Dirk Nowitzki	NA	PF	35	16	NBA	DAL	80	2628	8.7	17.4	0.497	16.7	0.742	0.064	0.071	0.322	0.285	0.258	0.532	0.778	0.578	0.485	0.518	0.398	0.5	0.947	0.008	10	0.027	0.111
2014	4083	Donatas Motiejūnas	NA	PF	23	2	NBA	HOU	62	952	5	11.2	0.443	11.1	0.716	0.304	0.351	0.034	0.027	0.284	0.519	0.589	0.471	0.6	0.25	0.25	0.727	1	0.034	7	0.333	0.357
2014	3519	Dorell Wright	NA	SF	28	10	NBA	POR	68	984	4.1	10.9	0.374	19.8	0.32	0.114	0.051	0.034	0.121	0.68	0.442	0.618	0.467	0	0.389	0.342	0.595	0.971	0.024	7	0.46	0.366
2014	4084	Doron Lamb	NA	SG	22	2	NBA	ORL	53	695	3.3	8.3	0.394	19.1	0.438	0.069	0.119	0.106	0.144	0.563	0.386	0.364	0.263	0.529	0.391	0.4	0.481	0.917	0	0	0.289	0.462
2014	4085	Draymond Green	NA	SF	23	2	NBA	GSW	82	1797	3.7	9.2	0.407	13.8	0.641	0.307	0.139	0.061	0.133	0.359	0.449	0.596	0.25	0.214	0.426	0.333	0.636	0.945	0.054	24	0.212	0.4
2014	3520	Dwight Howard	NA	C	28	10	NBA	HOU	71	2396	7.1	12	0.591	3.5	0.991	0.576	0.393	0.02	0.003	0.009	0.594	0.735	0.408	0.188	0.5	0.286	0.51	1	0.258	195	0.571	0.5
2014	3445	Dwyane Wade	NA	SG	32	11	NBA	MIA	54	1775	8.4	15.4	0.545	9.6	0.958	0.353	0.198	0.158	0.248	0.042	0.557	0.703	0.517	0.5	0.418	0.281	0.429	0.778	0.053	40	0.281	0.556
2014	4003	E'Twaun Moore	NA	SG	24	3	NBA	ORL	79	1506	4.7	10.9	0.428	14.6	0.647	0.208	0.186	0.112	0.14	0.353	0.468	0.547	0.471	0.353	0.438	0.354	0.449	0.93	0.011	5	0.236	0.342
2014	3875	Earl Clark	NA	PF	26	5	NBA	TOT	54	768	4.5	12.2	0.372	17.4	0.533	0.161	0.088	0.077	0.207	0.467	0.403	0.524	0.435	0.3	0.333	0.336	0.643	1	0.027	7	0.279	0.235
2014	3932	Ed Davis	NA	PF	24	4	NBA	MEM	63	956	5.8	10.9	0.534	5.3	1	0.517	0.252	0.186	0.045	0	0.534	0.68	0.342	0.444	0.308	NA	0.703	NA	0.169	42	NA	NA
2014	4005	Elliot Williams	NA	SG	24	2	NBA	PHI	67	1157	4.4	10.5	0.415	12.4	0.629	0.395	0.125	0.03	0.08	0.371	0.486	0.609	0.214	0.2	0.407	0.296	0.583	0.865	0.083	26	0.208	0.192
2014	3186	Elton Brand	NA	C	34	15	NBA	ATL	73	1414	4.6	8.5	0.539	9.7	0.994	0.244	0.214	0.392	0.145	0.006	0.542	0.716	0.479	0.515	0.417	0	0.832	NA	0.024	8	0.5	0
2014	4006	Enes Freedom	NA	C	21	3	NBA	UTA	80	2138	7.1	14.4	0.491	7.4	0.999	0.392	0.283	0.171	0.154	0.001	0.492	0.638	0.415	0.39	0.374	0	0.539	NA	0.05	39	0	NA
2014	3815	Eric Gordon	NA	SG	25	6	NBA	NOP	64	2057	6.2	14.3	0.436	13.3	0.684	0.308	0.154	0.058	0.163	0.316	0.456	0.583	0.286	0.362	0.414	0.391	0.373	0.871	0.006	5	0.143	0.27
2014	3669	Ersan İlyasova	NA	PF	26	6	NBA	MIL	55	1478	5.8	14.1	0.409	13.5	0.774	0.299	0.092	0.102	0.282	0.226	0.446	0.549	0.302	0.339	0.423	0.282	0.775	1	0.014	7	0.107	0.214
2014	4086	Evan Fournier	NA	SG	21	2	NBA	DEN	76	1503	5.5	13	0.419	14.8	0.564	0.254	0.165	0.055	0.09	0.436	0.453	0.601	0.333	0.3	0.347	0.376	0.482	0.899	0.022	12	0.278	0.455
2014	3936	Evan Turner	NA	SF	25	4	NBA	TOT	81	2457	6.4	15	0.425	11.6	0.847	0.252	0.193	0.225	0.178	0.153	0.444	0.584	0.371	0.391	0.396	0.321	0.409	0.98	0.023	23	0.474	0.378
2014	3936	Evan Turner	NA	SF	25	4	NBA	PHI	54	1886	6.8	15.9	0.428	11.7	0.841	0.256	0.179	0.212	0.194	0.159	0.455	0.573	0.383	0.409	0.416	0.288	0.44	0.974	0.026	22	0.447	0.322
2014	3602	Francisco García	NA	SF	32	9	NBA	HOU	55	1083	3.9	9.8	0.401	18.6	0.344	0.173	0.061	0.041	0.068	0.656	0.485	0.667	0.389	0.25	0.25	0.358	0.388	0.957	0.003	1	0.321	0.419
2014	3877	Garrett Temple	NA	SG	27	4	NBA	WAS	75	638	2.9	8	0.362	14.4	0.794	0.241	0.078	0.106	0.369	0.206	0.402	0.588	0.364	0.267	0.327	0.207	0.511	0.5	0	0	0.414	0.167
2014	3940	Gary Neal	NA	SG	29	4	NBA	TOT	52	1114	6.2	15.2	0.41	17.3	0.618	0.079	0.132	0.176	0.231	0.382	0.43	0.595	0.419	0.422	0.385	0.378	0.472	0.706	0	0	0.133	0.417
2014	3816	George Hill	NA	PG	27	6	NBA	IND	76	2434	4	9.1	0.442	16.2	0.578	0.183	0.136	0.102	0.156	0.422	0.497	0.69	0.548	0.349	0.323	0.365	0.362	0.842	0.011	7	0.204	0.34
2014	3604	Gerald Green	NA	SG	28	7	NBA	PHO	82	2330	6.9	15.5	0.445	18	0.493	0.143	0.059	0.122	0.169	0.507	0.492	0.681	0.458	0.374	0.429	0.4	0.377	0.838	0.063	57	0.269	0.46
2014	3878	Gerald Henderson	1987	SG	26	5	NBA	CHA	77	2461	5.9	13.6	0.433	13.6	0.876	0.2	0.102	0.215	0.359	0.124	0.445	0.613	0.379	0.42	0.386	0.348	0.551	0.9	0.053	46	0.287	0.424
2014	3316	Gerald Wallace	NA	SF	31	13	NBA	BOS	58	1416	2.9	5.8	0.504	9.4	0.722	0.548	0.113	0.004	0.057	0.278	0.584	0.659	0.308	1	0.385	0.297	0.649	1	0.061	12	0.297	0.579
2014	4164	Giannis Antetokounmpo	NA	SF	19	1	NBA	MIL	77	1897	3.3	7.9	0.414	10.8	0.718	0.476	0.098	0.045	0.098	0.282	0.44	0.573	0.171	0.105	0.22	0.347	0.621	0.707	0.16	61	0.127	0.067
2014	3754	Glen Davis	NA	PF	28	7	NBA	TOT	68	1662	5.9	12.8	0.457	11.1	0.981	0.278	0.187	0.157	0.359	0.019	0.459	0.612	0.36	0.409	0.413	0.364	0.682	0.75	0.013	7	0.091	1
2014	3817	Goran Dragić	NA	SG	27	6	NBA	PHO	76	2668	7.4	14.7	0.505	12.1	0.726	0.349	0.12	0.129	0.128	0.274	0.542	0.696	0.351	0.411	0.429	0.408	0.209	0.533	0.009	9	0.201	0.517
2014	3941	Gordon Hayward	NA	SF	23	4	NBA	UTA	77	2800	5.5	13.3	0.413	15.1	0.729	0.209	0.131	0.093	0.296	0.271	0.453	0.625	0.281	0.438	0.413	0.304	0.402	0.894	0.038	38	0.246	0.275
2014	4167	Gorgui Dieng	NA	C	24	1	NBA	MIN	60	818	5	10	0.498	5.5	0.996	0.52	0.273	0.11	0.093	0.004	0.496	0.619	0.29	0.52	0.381	1	0.705	1	0.128	27	0	NA
2014	3942	Greg Monroe	NA	PF	23	4	NBA	DET	82	2690	6.7	13.6	0.497	5	0.999	0.524	0.321	0.06	0.094	0.001	0.497	0.632	0.368	0.41	0.242	0	0.558	NA	0.038	35	0	NA
2014	4009	Greg Stiemsma	NA	C	28	3	NBA	NOP	55	1007	2.5	4.4	0.574	5.2	0.992	0.615	0.18	0.107	0.09	0.008	0.579	0.707	0.409	0.154	0.545	0	0.7	NA	0.148	14	0	NA
2014	3943	Greivis Vásquez	NA	PG	27	4	NBA	TOT	79	1779	5.6	13.3	0.421	16.1	0.561	0.087	0.307	0.065	0.102	0.439	0.455	0.596	0.406	0.419	0.507	0.377	0.214	0.807	0.002	0	0.121	0.314
2014	3943	Greivis Vásquez	NA	PG	27	4	NBA	TOR	61	1314	5.8	13.9	0.417	16.4	0.53	0.094	0.28	0.057	0.098	0.47	0.442	0.563	0.38	0.448	0.5	0.389	0.21	0.839	0.002	0	0.13	0.323
2014	4089	Harrison Barnes	NA	SF	21	2	NBA	GSW	78	2204	4.4	11.1	0.399	12.9	0.72	0.224	0.225	0.138	0.131	0.28	0.419	0.592	0.386	0.255	0.36	0.347	0.493	0.97	0.056	37	0.4	0.355
2014	4168	Hollis Thompson	NA	SF	22	1	NBA	PHI	77	1742	3.5	7.7	0.46	14.9	0.551	0.301	0.097	0.048	0.105	0.449	0.507	0.634	0.25	0.444	0.41	0.401	0.635	0.94	0.043	13	0.299	0.46
2014	3756	Ian Mahinmi	NA	C	27	6	NBA	IND	77	1248	2.6	5.5	0.481	5.1	0.995	0.656	0.153	0.069	0.116	0.005	0.484	0.548	0.414	0.385	0.273	0	0.659	NA	0.159	25	0	NA
2014	4011	Iman Shumpert	NA	SG	23	3	NBA	NYK	74	1962	3.4	8.9	0.378	17.1	0.529	0.2	0.062	0.05	0.217	0.471	0.418	0.536	0.233	0.292	0.39	0.333	0.271	0.829	0.031	12	0.439	0.39
2014	4012	Isaiah Thomas	NA	PG	24	3	NBA	SAC	72	2497	7.2	15.8	0.453	14.5	0.668	0.185	0.207	0.129	0.147	0.332	0.504	0.685	0.414	0.433	0.466	0.349	0.241	0.528	0	0	0.082	0.3
2014	3946	Ish Smith	NA	PG	25	4	NBA	PHO	70	1006	4.3	10.1	0.423	8.4	0.918	0.388	0.288	0.1	0.139	0.082	0.457	0.569	0.37	0.429	0.359	0.043	0.153	0	0.004	1	0.348	0
2014	3673	J.J. Barea	NA	PG	29	8	NBA	MIN	79	1471	6.2	16.1	0.387	13.8	0.648	0.29	0.149	0.076	0.133	0.352	0.426	0.505	0.306	0.42	0.391	0.316	0.155	0.452	0	0	0.095	0.409
2014	3821	J.J. Hickson	NA	PF	25	6	NBA	DEN	69	1859	6.4	12.7	0.508	6.2	0.988	0.48	0.278	0.128	0.101	0.012	0.514	0.697	0.357	0.381	0.242	0	0.693	NA	0.159	98	0.125	0
2014	3527	J.R. Smith	NA	SF	28	10	NBA	NYK	74	2421	5.9	14.2	0.415	19.3	0.497	0.123	0.066	0.06	0.249	0.503	0.436	0.607	0.381	0.368	0.382	0.394	0.198	0.905	0.019	15	0.127	0.426
2014	4091	Jae Crowder	NA	SF	23	2	NBA	DAL	78	1254	3.7	8.5	0.439	16.1	0.49	0.243	0.071	0.051	0.125	0.51	0.552	0.722	0.381	0.4	0.378	0.331	0.55	0.96	0.041	12	0.411	0.435
2014	3258	Jamal Crawford	NA	SG	33	14	NBA	LAC	69	2094	7.2	17.4	0.416	18	0.559	0.108	0.11	0.109	0.232	0.441	0.46	0.624	0.423	0.364	0.447	0.361	0.362	0.752	0.003	3	0.206	0.38
2014	3530	Jameer Nelson	NA	PG	31	10	NBA	ORL	68	2179	4.9	12.3	0.394	17.6	0.477	0.195	0.108	0.052	0.12	0.523	0.444	0.596	0.383	0.41	0.267	0.348	0.278	0.515	0	0	0.09	0.257
2014	3947	James Anderson	NA	SG	24	4	NBA	PHI	80	2309	4.8	11.2	0.431	15.1	0.51	0.308	0.098	0.049	0.056	0.49	0.53	0.661	0.343	0.314	0.325	0.328	0.68	0.904	0.057	37	0.271	0.316
2014	3880	James Harden	NA	SG	24	5	NBA	HOU	73	2777	7.1	15.6	0.456	14.8	0.599	0.273	0.122	0.079	0.125	0.401	0.515	0.632	0.395	0.463	0.411	0.366	0.223	0.588	0.039	45	0.066	0.375
2014	3881	James Johnson	NA	SF	26	5	NBA	MEM	52	956	5.4	11.6	0.464	10.4	0.718	0.477	0.136	0.029	0.075	0.282	0.548	0.612	0.429	0.778	0.261	0.253	0.347	0.955	0.146	42	0.264	0.348
